platform,compiler,build_flags,algorithm,variant,workload,parameter,repetition,iterations,timer_overhead_ns,mean_ns,median_ns,p95_ns,p99_ns,max_ns,throughput_updates_s,cpu_utilization_pct,cycles_per_update,deadline_1us_misses,deadline_10us_misses,deadline_100us_misses,persistent_bytes,history_bytes,temporary_bytes,bytes_read_per_update,checksum
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",16,3,100000,0,10.381,0,100,100,7600,96329833.349,0.000,39.402,2,0,0,240,0,0,8,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",16,3,100000,0,10.136,0,100,200,934500,98658247.830,0.000,38.503,51,7,2,0,64,0,64,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",16,3,100000,0,5.534,0,100,100,14700,180701120.347,0.000,20.926,1,1,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",16,3,100000,0,5.968,0,100,100,9800,167560321.716,0.000,21.992,1,0,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",16,4,100000,0,11.495,0,100,100,10900,86994345.368,0.000,43.536,14,1,0,240,0,0,8,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",16,4,100000,0,10.364,0,100,100,17600,96487842.532,0.000,39.333,2,2,0,240,0,0,8,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",16,4,100000,0,10.095,0,100,100,4800,99058940.069,0.000,38.241,2,0,0,0,64,0,64,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",16,4,100000,0,5.447,0,100,100,2400,183587295.759,0.000,20.676,1,0,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",16,4,100000,0,5.409,0,100,100,4500,184877056.757,0.000,20.535,2,0,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",16,4,100000,0,4.738,0,100,100,4600,211059518.784,0.000,17.990,2,0,0,0,128,0,128,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",16,5,100000,0,10.384,0,100,100,5000,96302003.082,0.000,39.333,2,0,0,240,0,0,8,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",16,5,100000,0,10.061,0,100,100,4700,99393698.440,0.000,38.104,1,0,0,0,64,0,64,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",16,5,100000,0,5.626,0,100,100,6100,177746178.457,0.000,21.294,5,0,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",16,5,100000,0,5.410,0,100,100,4100,184842883.549,0.000,20.543,1,0,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",16,5,100000,0,5.007,0,100,100,4900,199720391.452,0.000,18.950,2,0,0,0,128,0,128,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",16,5,100000,0,12.531,0,100,100,6600,79802090.815,0.000,47.545,2,0,0,240,0,0,8,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","full_recompute","continuous",16,6,100000,0,10.166,0,100,100,3600,98367106.040,0.000,38.571,3,0,0,0,64,0,64,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",16,6,100000,0,5.557,0,100,100,9400,179953212.165,0.000,21.100,3,0,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",16,6,100000,0,5.409,0,100,100,9900,184877056.757,0.000,20.532,2,0,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",16,6,100000,0,4.785,0,100,100,6900,208986415.883,3265.413,18.089,2,0,0,0,128,0,128,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",16,6,100000,0,12.346,0,100,100,4800,80997894.055,0.000,46.847,1,0,0,240,0,0,8,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","explicit_incremental","continuous",16,6,100000,0,10.495,0,100,100,3900,95283468.318,1488.804,39.754,1,0,0,240,0,0,8,18439528701114761817
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","hidden_incremental","continuous",16,7,100000,0,5.443,0,100,100,9300,183722212.015,0.000,20.664,4,0,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","explicit_incremental","continuous",16,7,100000,0,5.452,0,100,100,13500,183418928.833,0.000,20.630,3,1,0,40,128,0,8,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","sliding_mean","full_recompute","continuous",16,7,100000,0,4.738,0,100,100,6400,211059518.784,0.000,17.994,2,0,0,0,128,0,128,1775541455223697805
"Windows x86-64","Clang 21.1.0 ","-std=c11 -O3 -Wall -Wextra -Wpedantic","rolling_max","hidden_incremental","continuous",16,7,100000,0,12.288,0,100,100,15300,81380208.333,0.000,46.631,3,1,0,240,0,0,8,18439528701114761817
