algorithm,workload,variant,phase,entities,change_percent,work_rounds,repetition,samples,changed_entities,arithmetic_per_tick,recomputed_entities,mean_ns,median_ns,p95_ns,p99_ns,maximum_ns,throughput_per_s,cycles_per_tick,miss_100us,miss_1ms,miss_16_67ms,persistent_bytes,temporary_bytes,event_bytes,working_bytes,source_call_depth,checksum
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,96,6,31,4096,2359296,4096,680274.194,613100,899400,2297600,2297600,1469.995,2178442.226,31,1,0,98304,49152,0,147456,3,13209260383227207552
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,96,6,31,4096,2359296,4096,1403119.355,920000,3958000,4185000,4185000,712.698,2533724.258,31,15,0,147456,0,114688,262144,4,13209260383227207552
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,96,6,31,4096,2359296,4096,1231087.097,698600,2537900,11424800,11424800,812.290,2257471.516,31,10,0,180224,0,114688,294912,3,13209260383227207552
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,96,6,31,4096,2359296,4096,518280.645,492700,691200,817100,817100,1929.457,2024825.806,31,0,0,98304,49152,0,147456,3,13209260383227207552
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,96,6,31,4096,2359296,4096,83.871,100,200,200,200,11923076.923,2404566.226,0,0,0,147456,0,114688,262144,4,13209260383227207552
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,96,6,31,4096,2359296,4096,529290.323,515400,610900,699800,699800,1889.322,2120813.065,31,0,0,180224,0,114688,294912,3,13209260383227207552
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,96,7,31,4096,2359296,4096,599432.258,546500,986800,1377500,1377500,1668.245,2122097.774,31,1,0,98304,49152,0,147456,3,10611046561313729708
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,96,7,31,4096,2359296,4096,870912.903,751300,1761400,2056500,2056500,1148.220,2482689.581,31,6,0,147456,0,114688,262144,4,10611046561313729708
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,96,7,31,4096,2359296,4096,961151.613,622500,3107000,4562900,4562900,1040.419,2210205.419,31,6,0,180224,0,114688,294912,3,10611046561313729708
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,96,7,31,4096,2359296,4096,665712.903,573900,1275300,1636300,1636300,1502.149,2141099.710,31,3,0,98304,49152,0,147456,3,10611046561313729708
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,96,7,31,4096,2359296,4096,106.452,100,300,500,500,9393939.394,2629209.677,0,0,0,147456,0,114688,262144,4,10611046561313729708
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,96,7,31,4096,2359296,4096,692051.613,599700,1345700,1351700,1351700,1444.979,2224985.968,31,4,0,180224,0,114688,294912,3,10611046561313729708
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,96,8,31,4096,2359296,4096,865503.226,569200,2464800,5484700,5484700,1155.397,2234211.645,31,5,0,98304,49152,0,147456,3,11552469026048448295
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,96,8,31,4096,2359296,4096,709458.065,639800,1122100,1812500,1812500,1409.527,2432818.129,31,2,0,147456,0,114688,262144,4,11552469026048448295
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,96,8,31,4096,2359296,4096,724893.548,571900,1929200,2152400,2152400,1379.513,2155317.387,31,4,0,180224,0,114688,294912,3,11552469026048448295
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,96,8,31,4096,2359296,4096,710735.484,509900,1376600,3940900,3940900,1406.993,2017900.419,31,3,0,98304,49152,0,147456,3,11552469026048448295
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,96,8,31,4096,2359296,4096,70.968,100,200,200,200,14090909.091,2311405.194,0,0,0,147456,0,114688,262144,4,11552469026048448295
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,96,8,31,4096,2359296,4096,608519.355,504300,1085300,2336400,2336400,1643.333,2082295.806,31,2,0,180224,0,114688,294912,3,11552469026048448295
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,96,9,31,4096,2359296,4096,489283.871,489500,527000,584500,584500,2043.803,1905701.000,31,0,0,98304,49152,0,147456,3,1328904137910948375
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,96,9,31,4096,2359296,4096,565187.097,567100,579400,579500,579500,1769.326,2195009.194,31,0,0,147456,0,114688,262144,4,1328904137910948375
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,96,9,31,4096,2359296,4096,475038.710,475500,490800,495600,495600,2105.092,1830195.903,31,0,0,180224,0,114688,294912,3,1328904137910948375
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,96,9,31,4096,2359296,4096,466777.419,464900,487500,488100,488100,2142.349,1816773.516,31,0,0,98304,49152,0,147456,3,1328904137910948375
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,96,9,31,4096,2359296,4096,41.935,0,200,200,200,23846153.846,2241491.742,0,0,0,147456,0,114688,262144,4,1328904137910948375
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,96,9,31,4096,2359296,4096,477038.710,475400,504800,513800,513800,2096.266,1878440.548,31,0,0,180224,0,114688,294912,3,1328904137910948375
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,96,10,31,4096,2359296,4096,475461.290,471300,493700,493700,493700,2103.221,1862497.581,31,0,0,98304,49152,0,147456,3,8140713757444449583
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,96,10,31,4096,2359296,4096,608525.806,571400,1095100,1201200,1201200,1643.316,2375445.839,31,2,0,147456,0,114688,262144,4,8140713757444449583
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,96,10,31,4096,2359296,4096,484787.097,480100,513600,526400,526400,2062.761,1884717.290,31,0,0,180224,0,114688,294912,3,8140713757444449583
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,96,10,31,4096,2359296,4096,475109.677,478000,485600,488400,488400,2104.777,1865948.032,31,0,0,98304,49152,0,147456,3,8140713757444449583
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,96,10,31,4096,2359296,4096,100.000,100,200,600,600,10000000.000,2262916.065,0,0,0,147456,0,114688,262144,4,8140713757444449583
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,96,10,31,4096,2359296,4096,480529.032,482600,501800,518300,518300,2081.040,1921680.548,31,0,0,180224,0,114688,294912,3,8140713757444449583
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,96,11,31,4096,2359296,4096,484529.032,486500,508700,513100,513100,2063.860,1896316.516,31,0,0,98304,49152,0,147456,3,13389294485334236150
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,96,11,31,4096,2359296,4096,570267.742,572200,587400,587500,587500,1753.562,2242189.226,31,0,0,147456,0,114688,262144,4,13389294485334236150
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,96,11,31,4096,2359296,4096,503851.613,503400,527900,629800,629800,1984.711,1963550.548,31,0,0,180224,0,114688,294912,3,13389294485334236150
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,96,11,31,4096,2359296,4096,479593.548,480700,513500,516000,516000,2085.099,1878746.226,31,0,0,98304,49152,0,147456,3,13389294485334236150
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,96,11,31,4096,2359296,4096,80.645,100,200,300,300,12400000.000,2605705.129,0,0,0,147456,0,114688,262144,4,13389294485334236150
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,96,11,31,4096,2359296,4096,565541.935,524900,930400,1040300,1040300,1768.215,2135960.484,31,1,0,180224,0,114688,294912,3,13389294485334236150
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,128,1,31,4096,3145728,4096,773941.935,736000,940800,1340100,1340100,1292.087,2892443.968,31,1,0,98304,49152,0,147456,3,13663410435803269817
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,128,1,31,4096,3145728,4096,856145.161,839600,1050800,1214000,1214000,1168.026,3208755.742,31,2,0,147456,0,114688,262144,4,13663410435803269817
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,128,1,31,4096,3145728,4096,808035.484,741800,1051700,2202200,2202200,1237.569,2845337.194,31,2,0,180224,0,114688,294912,3,13663410435803269817
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,128,1,31,4096,3145728,4096,1020093.548,745100,1921500,6740700,6740700,980.302,2848469.581,31,5,0,98304,49152,0,147456,3,13663410435803269817
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,128,1,31,4096,3145728,4096,106.452,100,200,500,500,9393939.394,3182412.548,0,0,0,147456,0,114688,262144,4,13663410435803269817
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,128,1,31,4096,3145728,4096,1082787.097,796700,4100500,4263100,4263100,923.543,2934436.129,31,5,0,180224,0,114688,294912,3,13663410435803269817
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,128,2,31,4096,3145728,4096,1039516.129,875900,2764300,3557100,3557100,961.986,2926801.129,31,7,0,98304,49152,0,147456,3,10809982025870029678
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,128,2,31,4096,3145728,4096,1150754.839,812300,2900000,3764400,3764400,868.995,3303042.387,31,9,0,147456,0,114688,262144,4,10809982025870029678
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,128,2,31,4096,3145728,4096,817445.161,763600,1313900,1703300,1703300,1223.324,2916180.774,31,3,0,180224,0,114688,294912,3,10809982025870029678
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,128,2,31,4096,3145728,4096,1023012.903,773800,2578300,4306500,4306500,977.505,2877969.774,31,6,0,98304,49152,0,147456,3,10809982025870029678
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,128,2,31,4096,3145728,4096,80.645,100,200,200,200,12400000.000,3132247.000,0,0,0,147456,0,114688,262144,4,10809982025870029678
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,128,2,31,4096,3145728,4096,1293151.613,918600,3241000,3484700,3484700,773.305,3026300.258,31,13,0,180224,0,114688,294912,3,10809982025870029678
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,128,3,31,4096,3145728,4096,799922.581,714000,1185600,1802500,1802500,1250.121,2829088.645,31,3,0,98304,49152,0,147456,3,8153977465080789550
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,128,3,31,4096,3145728,4096,876925.806,836300,1246700,1289700,1289700,1140.347,3269712.710,31,3,0,147456,0,114688,262144,4,8153977465080789550
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,128,3,31,4096,3145728,4096,787325.806,748500,1045700,1130000,1130000,1270.122,2887500.871,31,2,0,180224,0,114688,294912,3,8153977465080789550
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,128,3,31,4096,3145728,4096,717274.194,699300,897200,914800,914800,1394.167,2843208.000,31,0,0,98304,49152,0,147456,3,8153977465080789550
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,128,3,31,4096,3145728,4096,100.000,100,200,300,300,10000000.000,3000153.032,0,0,0,147456,0,114688,262144,4,8153977465080789550
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,128,3,31,4096,3145728,4096,659748.387,651300,704400,716300,716300,1515.729,2588624.548,31,0,0,180224,0,114688,294912,3,8153977465080789550
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,128,4,31,4096,3145728,4096,657112.903,653400,685900,700800,700800,1521.808,2532818.516,31,0,0,98304,49152,0,147456,3,9101359530099897085
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,128,4,31,4096,3145728,4096,749364.516,746400,783600,801600,801600,1334.464,2888442.839,31,0,0,147456,0,114688,262144,4,9101359530099897085
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,128,4,31,4096,3145728,4096,649651.613,649900,662500,674200,674200,1539.287,2487791.903,31,0,0,180224,0,114688,294912,3,9101359530099897085
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,128,4,31,4096,3145728,4096,653219.355,647700,692400,698800,698800,1530.879,2537835.194,31,0,0,98304,49152,0,147456,3,9101359530099897085
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,128,4,31,4096,3145728,4096,64.516,100,100,200,200,15500000.000,2950831.677,0,0,0,147456,0,114688,262144,4,9101359530099897085
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,128,4,31,4096,3145728,4096,654145.161,652800,678000,688500,688500,1528.713,2558231.677,31,0,0,180224,0,114688,294912,3,9101359530099897085
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,128,5,31,4096,3145728,4096,670193.548,671500,696900,734700,734700,1492.106,2600639.774,31,0,0,98304,49152,0,147456,3,7265808678254901367
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,128,5,31,4096,3145728,4096,751038.710,747900,773500,786800,786800,1331.489,2888271.710,31,0,0,147456,0,114688,262144,4,7265808678254901367
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,128,5,31,4096,3145728,4096,671738.710,668500,722400,734000,734000,1488.674,2595488.774,31,0,0,180224,0,114688,294912,3,7265808678254901367
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,128,5,31,4096,3145728,4096,679735.484,659200,780200,953700,953700,1471.161,2638728.774,31,0,0,98304,49152,0,147456,3,7265808678254901367
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,128,5,31,4096,3145728,4096,51.613,0,200,300,300,19375000.000,2947295.645,0,0,0,147456,0,114688,262144,4,7265808678254901367
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,128,5,31,4096,3145728,4096,659100.000,655400,695400,698700,698700,1517.220,2607650.903,31,0,0,180224,0,114688,294912,3,7265808678254901367
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,128,6,31,4096,3145728,4096,670664.516,660600,755300,773600,773600,1491.058,2577637.129,31,0,0,98304,49152,0,147456,3,5522516947999697731
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,128,6,31,4096,3145728,4096,751790.323,748600,770500,790600,790600,1330.158,2901326.806,31,0,0,147456,0,114688,262144,4,5522516947999697731
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,128,6,31,4096,3145728,4096,656806.452,653200,677600,695000,695000,1522.519,2516215.032,31,0,0,180224,0,114688,294912,3,5522516947999697731
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,128,6,31,4096,3145728,4096,669358.065,669500,711900,728500,728500,1493.969,2660275.548,31,0,0,98304,49152,0,147456,3,5522516947999697731
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,128,6,31,4096,3145728,4096,109.677,100,200,200,200,9117647.059,3338757.613,0,0,0,147456,0,114688,262144,4,5522516947999697731
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,128,6,31,4096,3145728,4096,724874.194,718400,826900,854200,854200,1379.550,2887904.581,31,0,0,180224,0,114688,294912,3,5522516947999697731
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,128,7,31,4096,3145728,4096,801658.065,770900,1186700,1392200,1392200,1247.415,2870297.774,31,2,0,98304,49152,0,147456,3,17857101842512078730
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,128,7,31,4096,3145728,4096,964680.645,801100,1774800,2557300,2557300,1036.612,3143993.065,31,8,0,147456,0,114688,262144,4,17857101842512078730
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,128,7,31,4096,3145728,4096,1728000.000,995200,3034500,15530000,15530000,578.704,2980441.677,31,15,0,180224,0,114688,294912,3,17857101842512078730
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,128,7,31,4096,3145728,4096,789464.516,722000,1433800,1474300,1474300,1266.681,2864106.613,31,3,0,98304,49152,0,147456,3,17857101842512078730
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,128,7,31,4096,3145728,4096,116.129,100,200,500,500,8611111.111,3295786.774,0,0,0,147456,0,114688,262144,4,17857101842512078730
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,128,7,31,4096,3145728,4096,1636135.484,959600,5034200,10697900,10697900,611.196,2971448.258,31,13,0,180224,0,114688,294912,3,17857101842512078730
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,128,8,31,4096,3145728,4096,2367116.129,787500,3318900,39494100,39494100,422.455,2994328.677,31,13,1,98304,49152,0,147456,3,5166859833411895453
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,128,8,31,4096,3145728,4096,1213335.484,1038900,2863000,3273400,3273400,824.174,3297817.645,31,16,0,147456,0,114688,262144,4,5166859833411895453
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,128,8,31,4096,3145728,4096,848774.194,768900,1424700,1480800,1480800,1178.170,2907272.935,31,5,0,180224,0,114688,294912,3,5166859833411895453
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,128,8,31,4096,3145728,4096,1214706.452,721800,3728700,4973300,4973300,823.244,2819826.419,31,11,0,98304,49152,0,147456,3,5166859833411895453
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,128,8,31,4096,3145728,4096,96.774,100,200,200,200,10333333.333,3326032.548,0,0,0,147456,0,114688,262144,4,5166859833411895453
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,128,8,31,4096,3145728,4096,683529.032,672000,764800,808900,808900,1462.996,2670161.839,31,0,0,180224,0,114688,294912,3,5166859833411895453
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,128,9,31,4096,3145728,4096,671106.452,669400,693000,702600,702600,1490.077,2640074.742,31,0,0,98304,49152,0,147456,3,17603884011611201181
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,128,9,31,4096,3145728,4096,760300.000,759100,775500,802800,802800,1315.270,2972451.774,31,0,0,147456,0,114688,262144,4,17603884011611201181
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,128,9,31,4096,3145728,4096,673148.387,675500,694800,700700,700700,1485.557,2608690.839,31,0,0,180224,0,114688,294912,3,17603884011611201181
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,128,9,31,4096,3145728,4096,658674.194,658400,696300,708600,708600,1518.201,2607320.452,31,0,0,98304,49152,0,147456,3,17603884011611201181
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,128,9,31,4096,3145728,4096,70.968,100,200,200,200,14090909.091,2976709.806,0,0,0,147456,0,114688,262144,4,17603884011611201181
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,128,9,31,4096,3145728,4096,731200.000,660000,1360500,1917300,1917300,1367.615,2852225.871,31,2,0,180224,0,114688,294912,3,17603884011611201181
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,128,10,31,4096,3145728,4096,682674.194,684700,721000,746400,746400,1464.828,2673563.581,31,0,0,98304,49152,0,147456,3,3493760250770920489
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,128,10,31,4096,3145728,4096,793232.258,768700,887600,1331400,1331400,1260.665,3126570.032,31,1,0,147456,0,114688,262144,4,3493760250770920489
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,128,10,31,4096,3145728,4096,861348.387,794300,1321500,1491700,1491700,1160.970,3009305.323,31,5,0,180224,0,114688,294912,3,3493760250770920489
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,128,10,31,4096,3145728,4096,849793.548,754300,1379400,1619900,1619900,1176.756,2887133.806,31,6,0,98304,49152,0,147456,3,3493760250770920489
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,128,10,31,4096,3145728,4096,100.000,100,200,300,300,10000000.000,3228760.742,0,0,0,147456,0,114688,262144,4,3493760250770920489
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,128,10,31,4096,3145728,4096,1861364.516,936500,7346500,10953900,10953900,537.240,2933371.548,31,14,0,180224,0,114688,294912,3,3493760250770920489
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,128,11,31,4096,3145728,4096,885312.903,754500,1318500,3205500,3205500,1129.544,2843122.484,31,5,0,98304,49152,0,147456,3,15432446304914998574
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,128,11,31,4096,3145728,4096,1592606.452,1015900,5863000,7774300,7774300,627.902,3232700.516,31,16,0,147456,0,114688,262144,4,15432446304914998574
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,128,11,31,4096,3145728,4096,975429.032,765500,2506000,2889800,2889800,1025.190,2955041.097,31,8,0,180224,0,114688,294912,3,15432446304914998574
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,128,11,31,4096,3145728,4096,1294283.871,824900,3986300,4682500,4682500,772.628,2937348.290,31,13,0,98304,49152,0,147456,3,15432446304914998574
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,128,11,31,4096,3145728,4096,80.645,100,200,200,200,12400000.000,3246147.516,0,0,0,147456,0,114688,262144,4,15432446304914998574
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,128,11,31,4096,3145728,4096,826090.323,777800,1112200,1256500,1256500,1210.521,3021320.129,31,5,0,180224,0,114688,294912,3,15432446304914998574
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,160,1,31,4096,3932160,4096,1004232.258,944500,1359200,1516100,1516100,995.786,3612257.516,31,10,0,98304,49152,0,147456,3,9090728665681759166
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,160,1,31,4096,3932160,4096,1173390.323,1042100,1969900,2151600,2151600,852.231,3991092.226,31,23,0,147456,0,114688,262144,4,9090728665681759166
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,160,1,31,4096,3932160,4096,929300.000,895600,1109200,1177100,1177100,1076.079,3579857.839,31,5,0,180224,0,114688,294912,3,9090728665681759166
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,160,1,31,4096,3932160,4096,879390.323,860400,1011900,1148800,1148800,1137.151,3508549.548,31,2,0,98304,49152,0,147456,3,9090728665681759166
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,160,1,31,4096,3932160,4096,70.968,0,400,400,400,14090909.091,3728763.871,0,0,0,147456,0,114688,262144,4,9090728665681759166
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,160,1,31,4096,3932160,4096,907767.742,876800,1024500,1510100,1510100,1101.603,3464709.871,31,3,0,180224,0,114688,294912,3,9090728665681759166
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,160,2,31,4096,3932160,4096,852764.516,855500,873100,875100,875100,1172.657,3312157.839,31,0,0,98304,49152,0,147456,3,15798409138389209349
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,160,2,31,4096,3932160,4096,983806.452,972700,1053200,1114400,1114400,1016.460,3813164.032,31,5,0,147456,0,114688,262144,4,15798409138389209349
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,160,2,31,4096,3932160,4096,915329.032,879000,1409800,1496300,1496300,1092.503,3520735.935,31,2,0,180224,0,114688,294912,3,15798409138389209349
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,160,2,31,4096,3932160,4096,863309.677,858900,915300,930800,930800,1158.333,3419218.065,31,0,0,98304,49152,0,147456,3,15798409138389209349
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,160,2,31,4096,3932160,4096,58.065,0,200,300,300,17222222.222,3658886.968,0,0,0,147456,0,114688,262144,4,15798409138389209349
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,160,2,31,4096,3932160,4096,844464.516,838500,881700,955200,955200,1184.182,3302675.258,31,0,0,180224,0,114688,294912,3,15798409138389209349
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,160,3,31,4096,3932160,4096,863583.871,856600,934800,1006900,1006900,1157.965,3296936.903,31,1,0,98304,49152,0,147456,3,70459406591330515
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,160,3,31,4096,3932160,4096,1124780.645,1021700,1632200,1983900,1983900,889.062,4023541.194,31,22,0,147456,0,114688,262144,4,70459406591330515
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,160,3,31,4096,3932160,4096,996200.000,970400,1283400,1311500,1311500,1003.814,3715182.355,31,9,0,180224,0,114688,294912,3,70459406591330515
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,160,3,31,4096,3932160,4096,1087274.194,972800,1780900,2065700,2065700,919.731,3648621.355,31,15,0,98304,49152,0,147456,3,70459406591330515
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,160,3,31,4096,3932160,4096,570.968,100,300,14500,14500,1751412.429,3974183.194,0,0,0,147456,0,114688,262144,4,70459406591330515
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,160,3,31,4096,3932160,4096,1271838.710,1097900,2330800,3703300,3703300,786.263,3651141.710,31,18,0,180224,0,114688,294912,3,70459406591330515
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,160,4,31,4096,3932160,4096,2003967.742,1118100,8838200,10820200,10820200,499.010,3650983.032,31,21,0,98304,49152,0,147456,3,17068123542057018748
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,160,4,31,4096,3932160,4096,1263661.290,1078400,2447400,2862300,2862300,791.351,3878085.645,31,21,0,147456,0,114688,262144,4,17068123542057018748
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,160,4,31,4096,3932160,4096,1429748.387,1040200,3336400,3484300,3484300,699.424,3779014.774,31,19,0,180224,0,114688,294912,3,17068123542057018748
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,160,4,31,4096,3932160,4096,1474819.355,1148200,4136500,7294200,7294200,678.049,3611303.032,31,18,0,98304,49152,0,147456,3,17068123542057018748
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,160,4,31,4096,3932160,4096,122.581,100,200,400,400,8157894.737,4113728.419,0,0,0,147456,0,114688,262144,4,17068123542057018748
derived_vectors,arithmetic_calibration,tick_selective,tick_only,4096,100,160,4,31,4096,3932160,4096,949612.903,855500,1258900,2104800,2104800,1053.061,3496583.194,31,6,0,180224,0,114688,294912,3,17068123542057018748
derived_vectors,arithmetic_calibration,stateless_full,frame_total,4096,100,160,5,31,4096,3932160,4096,997503.226,901000,1536300,1611900,1611900,1002.503,3571782.290,31,9,0,98304,49152,0,147456,3,3022858977828912469
derived_vectors,arithmetic_calibration,stateful_event,frame_total,4096,100,160,5,31,4096,3932160,4096,968635.484,957400,1037500,1055400,1055400,1032.380,3732030.613,31,6,0,147456,0,114688,262144,4,3022858977828912469
derived_vectors,arithmetic_calibration,tick_selective,frame_total,4096,100,160,5,31,4096,3932160,4096,843732.258,843600,861500,866300,866300,1185.210,3243406.742,31,0,0,180224,0,114688,294912,3,3022858977828912469
derived_vectors,arithmetic_calibration,stateless_full,tick_only,4096,100,160,5,31,4096,3932160,4096,840148.387,834700,867500,881200,881200,1190.266,3224392.452,31,0,0,98304,49152,0,147456,3,3022858977828912469
derived_vectors,arithmetic_calibration,stateful_event,tick_only,4096,100,160,5,31,4096,3932160,4096,32.258,0,100,200,200,31000000.000,3587272.452,0,0,0,147456,0,114688,262144,4,3022858977828912469
